LGA;Ward;Settlement;Facility;Type;Ownership;Address;Longitude;Latitude
Bakassi;Ifiang Nsung Ward;;Ifiang Akwa Health Post;;;;;
Bakassi;Ikang Ward;;Esuk Anansa Health Post;;;;;
Bakassi;Ikang Ward;;First Contact Clinic & Maternity;;;;;
Bakassi;Ikang Ward;;Ikang Primary Health Centre (Bakassi);;;;;
Bakassi;Ikang Ward;;Ikot Ebok Health Post;;;;;
Bakassi;Ikot Iwang Ward;;Ikot Iwang HC;;;;;
Bakassi;Ikot Iwang Ward;;Esuk Ukpa Health Post;;;;;
Bakassi;Ine Abasi Ward;;Ine Abasi Health Post;;;;;
Bakassi;Nsidung Ward;;Ikot Inyang Health Post;;;;;
Bakassi;Nsidung Ward;;Esit Ikot Nsa Ewa Health Post;;;;;
Bakassi;Nsidung Ward;;Nsidung Primary Health Centre;;;;;
Bakassi;Nsidung Ward;;Akwa Obio Iwang Health Post;;;;;
Bakassi;Nsidung Ward;;Esit Ikot Ekeng Ewa Health Post;;;;;
Bekwarra;Beten Ward;;Utugbor Health Post;;;;;
Bekwarra;Beten Ward;;Akpakpa Health Post;;;;;
Bekwarra;Nyanya Ward;;Ichogopo Health Post;;;;;
Bekwarra;Otukpuru Ward;;Ayange Health Post;;;;;
Bekwarra;Otukpuru Ward;;Otukpuru-Afaa Health Post;;;;;
Bekwarra;Otukpuru Ward;;Bewo Health Post;;;;;
Bekwarra;Otukpuru Ward;;Utukpuru (Abuagbo-Ukum) Primary Health Centre;;;;;
Bekwarra;Otukpuru Ward;;Achibang Health Post;;;;;
Bekwarra;Otukpuru Ward;;Ikaparikobo Ishane  Health Post;;;;;
Bekwarra;Ukpah Ward;;Ukpah Primary Health Centre;;;;;
Biase;Abayong Ward;;Ijom-Abayong Community Health Centre;;;;;
Biase;Abayong Ward;;Abredang Health Post;;;;;
Biase;Abayong Ward;;Abapia Health Post;;;;;
Biase;Abayong Ward;;Abaribara Health Centre;;;;;
Biase;Abayong Ward;;Abrijang Health Centre;;;;;
Biase;Adim Ward;;Adim Primary Health Centre (Biase);;;;;
Biase;Adim Ward;;Ijiman Health Post;;;;;
Biase;Agwagune/Okureke Ward;;Agwagune Primary Health Centre;;;;;
Biase;Agwagune/Okureke Ward;;Okurike PrimaryHealth Centre;;;;;
Biase;Agwagune/Okureke Ward;;Itu-Agwagune Health Centre;;;;;
Biase;Akpet Abini Ward;;Abini Primary Health Centre;;;;;
Biase;Akpet Abini Ward;;Akpet 1 Primary Health Centre;;;;;
Biase;Akpet Abini Ward;;Akpet Central Health Post;;;;;
Biase;Akpet Abini Ward;;Akparavuni Health Centre;;;;;
Biase;Akpet Abini Ward;;Aya Medical Centre;;;;;
Biase;Akpet Abini Ward;;Akpet Central Cottage Hospital;;;;;
Biase;Akpet Abini Ward;;Ibogo Health Centre;;;;;
Biase;Akpet Abini Ward;;Ukwupeyere Health Post;;;;;
Biase;Akpet Abini Ward;;Umai Health Post;;;;;
Biase;Biakpan Ward;;Biakpan Primary Health Centre;;;;;
Biase;Biakpan Ward;;Imieyo Health Post;;;;;
Biase;Biakpan Ward;;Biakpan Estate Health Post;;;;;
Biase;Ehom Ward;;Ekpri-iko Health Centre;;;;;
Biase;Ehom Ward;;Ehom Central Health Centre;;;;;
Biase;Ehom Ward;;Ehom Village Health Centre;;;;;
Biase;Ehom Ward;;Iwuru Primary Health Centre;;;;;
Biase;Ehom Ward;;Idoma Health Centre;;;;;
Biase;Ehom Ward;;Orida Health Post;;;;;
Biase;Erie North Ward;;Umuolor Health Post;;;;;
Biase;Erie North Ward;;Obum Health Post;;;;;
Biase;Erie North Ward;;Ipene Health Centre;;;;;
Biase;Erie North Ward;;Egbor Health Post;;;;;
Biase;Erie North Ward;;Etana Health Post;;;;;
Biase;Erie South Ward;;Ibini Health Centre;;;;;
Biase;Erie South Ward;;Afono Health Centre;;;;;
Biase;Erie South Ward;;Abanwan Health Centre;;;;;
Biase;Erie South Ward;;Edu Health Post;;;;;
Biase;Erie South Ward;;Urugbam Health Centre;;;;;
Biase;Ikun/Eteno Ward;;Ikun Health Centre;;;;;
Biase;Ikun/Eteno Ward;;Etono Primary Health Centre;;;;;
Biase;Ikun/Eteno Ward;;Etono 2 Health Post;;;;;
Biase;Umon North Ward;;Ikot Okpora Primary Health Centre;;;;;
Biase;Umon North Ward;;Ugbem Health Centre;;;;;
Biase;Umon North Ward;;Ikot Anakaniyom Health Centre;;;;;
Biase;Umon North Ward;;Bechei Health Post;;;;;
Biase;Umon North Ward;;Ikot Ewo Health Post;;;;;
Biase;Umon North Ward;;Akpassip Health Centre;;;;;
Biase;Umon North Ward;;Ikot Obo Isamo Health Post;;;;;
Biase;Umon North Ward;;Ikot Ene Umo Health Post;;;;;
Biase;Umon South Ward;;Amarurang Health Centre;;;;;
Biase;Umon South Ward;;Bagani Health Post;;;;;
Biase;Umon South Ward;;Utuma Health Centre;;;;;
Biase;Umon South Ward;;Umon Island Health Centre;;;;;
Boki;Abo Ward;;Orimekpang Health Centre;;;;;
Boki;Abo Ward;;Abo Mkpang Health Post;;;;;
Boki;Abo Ward;;Biajua Health Centre;;;;;
Boki;Abo Ward;;Abo-Ogbagante Health Centre;;;;;
Boki;Abo Ward;;Abo Obisu Health Centre;;;;;
Boki;Abo Ward;;Bashu Health Centre;;;;;
Boki;Abo Ward;;Orimekpang Inland Health Post;;;;;
Boki;Abo Ward;;Abo-Ebam Primary Health Centre;;;;;
Boki;Abo Ward;;Abo Emeh Health Post;;;;;
Boki;Abo Ward;;Danare 1Health Centre;;;;;
Boki;Abo Ward;;Orimekpang Emeh Health Post;;;;;
Boki;Abo Ward;;Abo Buanabe Health Post;;;;;
Boki;Abo Ward;;Danare 2 Health Post;;;;;
Boki;Abo Ward;;Biakpan Health Post;;;;;
Boki;Alanku Ward;;Okwabang Health Centre;;;;;
Boki;Alanku Ward;;Bateriko Comprehensive Health Centre;;;;;
Boki;Alanku Ward;;Butatung Health Centre;;;;;
Boki;Alanku Ward;;Bakum Health Post;;;;;
Boki;Alanku Ward;;Ashishe Health Post;;;;;
Boki;Beebo-Bumaji Ward;;Owambe Health Centre;;;;;
Boki;Beebo-Bumaji Ward;;Abijia Beebo Health Centre;;;;;
Boki;Beebo-Bumaji Ward;;Kakwe-Beebo Health Centre;;;;;
Boki;Beebo-Bumaji Ward;;Oguefor  Health Post;;;;;
Boki;Beebo-Bumaji Ward;;Buabre Health Post;;;;;
Boki;Beebo-Bumaji Ward;;Bajiki-Bumaji Primary Health Centre;;;;;
Boki;Beebo-Bumaji Ward;;Baggo  Health Post;;;;;
Boki;Boje Ward;;Katabang Health Centre;;;;;
Boki;Boje Ward;;Buanchor Health Centre;;;;;
Boki;Boje Ward;;Iso-bendeghe Health Centre;;;;;
Boki;Boje Ward;;Kachie Health Centre;;;;;
Boki;Boje Ward;;Ebok FSP Health Post;;;;;
Boki;Boje Ward;;Enyi-Boje Primary Health Centre;;;;;
Boki;Boje Ward;;Arangha Health Post;;;;;
Boki;Boje Ward;;Agbekim Farm Health Post;;;;;
Boki;Boje Ward;;Nsadop Primary Health Centre;;;;;
Boki;Buda Ward;;Beni / Kakwagom Irruan  Health Post;;;;;
Boki;Buda Ward;;Katchuan 2 Health Post;;;;;
Boki;Buda Ward;;Bitiah Health Centre;;;;;
Boki;Buda Ward;;Kakubok Iruan Health Centre;;;;;
Boki;Buda Ward;;Nkanyia Irruan  Health Post;;;;;
Boki;Buda Ward;;Kakwagon Iruan Health Centre;;;;;
Boki;Buda Ward;;Koniya Health Post;;;;;
Boki;Buda Ward;;Katchuan Iruan Primary Health Centre;;;;;
Boki;Buentsebe Ward;;Olum Government Health Post;;;;;
Boki;Buentsebe Ward;;Bokalum Primary Health Centre;;;;;
Boki;Buentsebe Ward;;Mbaeshuo Health Post;;;;;
Boki;Buentsebe Ward;;Kanyang Health Centre;;;;;
Boki;Buentsebe Ward;;Wula Primary Health Centre;;;;;
Boki;Buentsebe Ward;;Ubong Health Post;;;;;
Boki;Buentsebe Ward;;Bamba Primary Health Centre;;;;;
Boki;Bunyia/Okubachi Ward;;Esekwe Irruan Health Centre;;;;;
Boki;Bunyia/Okubachi Ward;;Bunyia Primary Health Centre;;;;;
Boki;Bunyia/Okubachi Ward;;Kabishu Health Post;;;;;
Boki;Bunyia/Okubachi Ward;;Okubuchi Health Post;;;;;
Boki;Bunyia/Okubachi Ward;;Bankpor Iruan Health Post;;;;;
Boki;Ekpashi Ward;;Nkim Health Post (Ekpashi);;;;;
Boki;Ekpashi Ward;;Agba-Osokom Government Health Centre;;;;;
Boki;Ekpashi Ward;;Agba 2 Health Post;;;;;
Boki;Ekpashi Ward;;Ntamante Primary Health Centre;;;;;
Boki;Kakwagom/Bawop Ward;;Panya Health Centre;;;;;
Boki;Kakwagom/Bawop Ward;;Obomutang Health Post;;;;;
Boki;Kakwagom/Bawop Ward;;Effiayong Health Post;;;;;
Boki;Kakwagom/Bawop Ward;;Kakwagom Primary Health Centre;;;;;
Boki;Kakwagom/Bawop Ward;;Effigbo Health Post;;;;;
Boki;Kakwagom/Bawop Ward;;Orunghe Bawop Health Centre;;;;;
Boki;Ogeposokum Ward;;Okundi Comprehensive Health Centre;;;;;
Boki;Ogeposokum Ward;;Bafin-Osokom Health Post;;;;;
Boki;Ogeposokum Ward;;Obubra Bansan-Osokom Health Post;;;;;
Boki;Ogeposokum Ward;;Omega Clinic and Maternity;;;;;
Boki;Ogeposokum Ward;;Etimtim-Osokom Health Post;;;;;
Boki;Ogeposokum Ward;;Bansan Health Centre;;;;;
Boki;Ogeposokum Ward;;Ogeposokum Health Centre;;;;;
Boki;Oku-Borum-Njua Ward;;Njua-Bano Health Centre;;;;;
Boki;Oku-Borum-Njua Ward;;Ebam Health Centre;;;;;
Boki;Oku-Borum-Njua Ward;;Njua-Kaku Health Post;;;;;
Boki;Oku-Borum-Njua Ward;;Oku-Aro Health Post;;;;;
Boki;Oku-Borum-Njua Ward;;Okubuanankong Health Post;;;;;
Boki;Oku-Borum-Njua Ward;;Okubushuyu Primary Health Centre;;;;;
Boki;Oku-Borum-Njua Ward;;Borum Government Health Centre;;;;;
Calabar Municipal;Akim Ward;;Seven Day Adventist Health Post;;;;;
Calabar Municipal;Akim Ward;;University of Calabar Medical Centre;;;;;
Calabar Municipal;Akim Ward;; Akim Barrack Clinic;;;;;
Calabar Municipal;Akim Ward;;Calabar General Hospital;;;;;
Calabar Municipal;Akim Ward;;Peoples Clinic;;;;;
Calabar Municipal;Akim Ward;;Calabar Police Clinic;;;;;
Calabar Municipal;Akim Ward;;College of health Tech. Clinic;;;;;
Calabar Municipal;Akim Ward;;Dominion Clinic;;;;;
Calabar Municipal;Akim Ward;;Akim Primary Health Centre;;;;;
Calabar Municipal;Big Qua Ward;;Big Qua Health Centre;;;;;
Calabar Municipal;Big Qua Ward;;Atekong Health Post;;;;;
Calabar Municipal;Big Qua Ward;;Calabar Naval Hospital;;;;;
Calabar Municipal;Big Qua Ward;;Progress Clinic;;;;;
Calabar Municipal;Big Qua Ward;;Diamond Hill Health Centre;;;;;
Calabar Municipal;Big Qua Ward;;Canaan Medical Centre;;;;;
Calabar Municipal;Big Qua Ward;;Faith Foundation;;;;;
Calabar Municipal;Diamond Ward;;Mary Mother of Mercy specialist Hospital;;;;;
Calabar Municipal;Diamond Ward;;Mobile Clinic Primary Health Centre;;;;;
Calabar Municipal;Diamond Ward;;Ekorinim Health Post;;;;;
Calabar Municipal;Diamond Ward;;Luciama Memorial Specialist Hospital;;;;;
Calabar Municipal;Diamond Ward;;Nyahesang Health Post;;;;;
Calabar Municipal;Ediba Ward;;Calabar Municipal Health Post;;;;;
Calabar Municipal;Ediba Ward;;Victoria Diagnostic Clinic;;;;;
Calabar Municipal;Ediba Ward;;City Clinic;;;;;
Calabar Municipal;Ediba Ward;;MAPS Clinic;;;;;
Calabar Municipal;Ediba Ward;;Victoria Itam Medical Centre;;;;;
Calabar Municipal;Ediba Ward;;BAKOR Medical Centre;;;;;
Calabar Municipal;Ediba Ward;;Ediba Primary Health Centre;;;;;
Calabar Municipal;Edim Otop Ward;;Testimony Medical Resource;;;;;
